file path,transcription,roman,vad flag,language flag,duration
/your/path/to/generated/cs/samples/by/unicom/1598_English_Shona_(Shona).wav,chero hazvo vanhu vatatu were mumba impacted motokari hakuna kunyangwe mumwe chete wavo akakuvara,chero hazvo vanhu vatatu were mumba impacted motokari hakuna kunyangwe mumwe chete wavo akakuvara,"{'No Speech': [{'start': 0, 'end': 51232}, {'start': 109024, 'end': 125984}, {'start': 147936, 'end': 150560}, {'start': 175072, 'end': 227742}]}","{'English': [{'start': 0, 'end': 0}, {'start': 76584, 'end': 79788}, {'start': 89722, 'end': 99335}], 'Shona': [{'start': 0, 'end': 76584}, {'start': 79788, 'end': 89722}, {'start': 99335, 'end': 227742}]}",14.23
/your/path/to/generated/cs/samples/by/unicom/1599_English_Shona_(English).wav,the original population hasnt chinja at all they still need the same adaptations as before,the original population hasnt chinja at all they still need the same adaptations as before,"{'No Speech': [{'start': 0, 'end': 24608}, {'start': 63456, 'end': 67616}, {'start': 117216, 'end': 160311}]}","{'English': [{'start': 0, 'end': 0}, {'start': 52882, 'end': 58010}], 'Shona': [{'start': 0, 'end': 52882}, {'start': 58010, 'end': 160311}]}",10.02
/your/path/to/generated/cs/samples/by/unicom/1600_English_Shona_(English).wav,examples of onsite activities include hunting fishing kutora mifananidzo bird watching and visiting parks and studying information about the ecosystem,examples of onsite activities include hunting fishing kutora mifananidzo bird watching and visiting parks and studying information about the ecosystem,"{'No Speech': [{'start': 0, 'end': 12320}, {'start': 104928, 'end': 109600}, {'start': 166880, 'end': 186503}]}","{'English': [{'start': 0, 'end': 0}, {'start': 70154, 'end': 89374}], 'Shona': [{'start': 0, 'end': 70154}, {'start': 89374, 'end': 186503}]}",11.66
/your/path/to/generated/cs/samples/by/unicom/1601_English_Shona_(English).wav,scientists anofungidzira that ocelots follow and find animals to eat prey by smell sniffing for where theyve been on the ground,scientists anofungidzira that ocelots follow and find animals to eat prey by smell sniffing for where theyve been on the ground,"{'No Speech': [{'start': 0, 'end': 16928}, {'start': 64992, 'end': 70688}, {'start': 94688, 'end': 96800}, {'start': 102880, 'end': 112160}, {'start': 125408, 'end': 132128}, {'start': 174560, 'end': 189290}]}","{'English': [{'start': 0, 'end': 0}, {'start': 27235, 'end': 40052}], 'Shona': [{'start': 0, 'end': 27235}, {'start': 40052, 'end': 189290}]}",11.83
/your/path/to/generated/cs/samples/by/unicom/1603_English_Shona_(English).wav,tsaona dzendege dzinowanzoitika common in iran which has an aging fleet that is poorly anogadzirisa both for civil and military operations,tsaona dzendege dzinowanzoitika common in iran which has an aging fleet that is poorly anogadzirisa both for civil and military operations,"{'No Speech': [{'start': 0, 'end': 544}, {'start': 53728, 'end': 55328}, {'start': 85984, 'end': 92704}, {'start': 125408, 'end': 127008}, {'start': 175584, 'end': 210095}]}","{'English': [{'start': 0, 'end': 15060}, {'start': 15380, 'end': 28197}, {'start': 106380, 'end': 121440}], 'Shona': [{'start': 0, 'end': 0}, {'start': 15060, 'end': 15380}, {'start': 28197, 'end': 106380}, {'start': 121440, 'end': 210095}]}",13.13
/your/path/to/generated/cs/samples/by/unicom/1605_English_Shona_(English).wav,due to the long distance from the kondinendi zvipfuwo were unable to make the journey making the giant tortoise the primary grazing animal in the galapagos,due to the long distance from the kondinendi zvipfuwo were unable to make the journey making the giant tortoise the primary grazing animal in the galapagos,"{'No Speech': [{'start': 0, 'end': 5664}, {'start': 51168, 'end': 54304}, {'start': 128992, 'end': 131104}, {'start': 146912, 'end': 153120}, {'start': 170976, 'end': 176160}, {'start': 183264, 'end': 205265}]}","{'English': [{'start': 0, 'end': 0}, {'start': 37798, 'end': 50291}, {'start': 54775, 'end': 63424}], 'Shona': [{'start': 0, 'end': 37798}, {'start': 50291, 'end': 54775}, {'start': 63424, 'end': 205265}]}",12.83
/your/path/to/generated/cs/samples/by/unicom/1610_English_Shona_(English).wav,such zvinhu have become separate disciplines which focus on providing solutions to real life problems,such zvinhu have become separate disciplines which focus on providing solutions to real life problems,"{'No Speech': [{'start': 0, 'end': 23072}, {'start': 62432, 'end': 64544}, {'start': 111584, 'end': 133376}]}","{'English': [{'start': 0, 'end': 0}, {'start': 28513, 'end': 33318}], 'Shona': [{'start': 0, 'end': 28513}, {'start': 33318, 'end': 133376}]}",8.34
/your/path/to/generated/cs/samples/by/unicom/1611_English_Shona_(Shona).wav, scientists say makushe eanimals iyi aive chestnutbrown kumusoro kana mavara ecarotenoid pazasi,scientists say makushe eanimals iyi aive chestnutbrown kumusoro kana mavara ecarotenoid pazasi,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 38368, 'end': 40480}, {'start': 72672, 'end': 80928}, {'start': 96224, 'end': 110624}, {'start': 125920, 'end': 127520}, {'start': 137696, 'end': 181302}]}","{'English': [{'start': 0, 'end': 0}, {'start': 10254, 'end': 10575}, {'start': 14741, 'end': 25957}, {'start': 32046, 'end': 181302}], 'Shona': [{'start': 0, 'end': 10254}, {'start': 10575, 'end': 14741}, {'start': 25957, 'end': 32046}]}",11.33
/your/path/to/generated/cs/samples/by/unicom/1613_English_Shona_(English).wav,next some zvigaro particularly english zvigaro have safety bars that anobvumira a stirrup leather to fall off the saddle if pulled backwards by a falling rider,next some zvigaro particularly english zvigaro have safety bars that anobvumira a stirrup leather to fall off the saddle if pulled backwards by a falling rider,"{'No Speech': [{'start': 0, 'end': 11808}, {'start': 66016, 'end': 67616}, {'start': 89568, 'end': 92704}, {'start': 101856, 'end': 118816}, {'start': 167392, 'end': 168992}, {'start': 193504, 'end': 196640}, {'start': 219616, 'end': 239630}]}","{'English': [{'start': 0, 'end': 0}, {'start': 24342, 'end': 32029}, {'start': 95127, 'end': 125555}], 'Shona': [{'start': 0, 'end': 24342}, {'start': 32029, 'end': 95127}, {'start': 125555, 'end': 239630}]}",14.98
/your/path/to/generated/cs/samples/by/unicom/1614_English_Shona_(Shona).wav,dzinoona chaizvo murima nehusiku uye dzinofamba dzichinyangira futi maocelot anovhima prey zvawo nekuvhengana nezvakapoteredza otaka mhuka irikuda kudyiwa,dzinoona chaizvo murima nehusiku uye dzinofamba dzichinyangira futi maocelot anovhima prey zvawo nekuvhengana nezvakapoteredza otaka mhuka irikuda kudyiwa,"{'No Speech': [{'start': 0, 'end': 13856}, {'start': 55776, 'end': 61984}, {'start': 98784, 'end': 105504}, {'start': 168928, 'end': 171552}, {'start': 231904, 'end': 253005}]}","{'English': [{'start': 0, 'end': 0}, {'start': 134886, 'end': 140012}], 'Shona': [{'start': 0, 'end': 134886}, {'start': 140012, 'end': 253005}]}",15.81
/your/path/to/generated/cs/samples/by/unicom/1625_English_Shona_(Shona).wav,singers vanozivikanwa chaizvo vaiimba songs devotional tsoka dzashri shyam,singers vanozivikanwa chaizvo vaiimba songs devotional tsoka dzashri shyam,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 71136, 'end': 78880}, {'start': 91616, 'end': 93728}, {'start': 104928, 'end': 164026}]}","{'English': [{'start': 0, 'end': 6729}, {'start': 43898, 'end': 51268}, {'start': 51268, 'end': 60881}], 'Shona': [{'start': 0, 'end': 0}, {'start': 6729, 'end': 43898}, {'start': 51268, 'end': 51268}, {'start': 60881, 'end': 164026}]}",10.25
/your/path/to/generated/cs/samples/by/unicom/1627_English_Shona_(English).wav,ancient roman meals couldnt have included foods that came to europe from america or from asia in later mumazana emakore,ancient roman meals couldnt have included foods that came to europe from america or from asia in later mumazana emakore,"{'No Speech': [{'start': 0, 'end': 18464}, {'start': 41952, 'end': 47136}, {'start': 76768, 'end': 81440}, {'start': 102880, 'end': 107552}, {'start': 122336, 'end': 129056}, {'start': 152032, 'end': 163872}, {'start': 194016, 'end': 210466}]}","{'English': [{'start': 0, 'end': 0}, {'start': 173349, 'end': 191293}], 'Shona': [{'start': 0, 'end': 173349}, {'start': 191293, 'end': 210466}]}",13.15
/your/path/to/generated/cs/samples/by/unicom/1636_English_Shona_(English).wav,the spaniards started the upambepfumi period which lasted for three centuries,the spaniards started the upambepfumi period which lasted for three centuries,"{'No Speech': [{'start': 0, 'end': 10272}, {'start': 97760, 'end': 102944}, {'start': 110048, 'end': 115357}]}","{'English': [{'start': 0, 'end': 0}, {'start': 32693, 'end': 46155}], 'Shona': [{'start': 0, 'end': 32693}, {'start': 46155, 'end': 115357}]}",7.21
/your/path/to/generated/cs/samples/by/unicom/1641_English_Shona_(English).wav,the masango arent just mangrove swamps though they include some of the last remaining stands of the mighty jungles which once covered the gangetic plain,the masango arent just mangrove swamps though they include some of the last remaining stands of the mighty jungles which once covered the gangetic plain,"{'No Speech': [{'start': 0, 'end': 5152}, {'start': 51680, 'end': 58400}, {'start': 121312, 'end': 122912}, {'start': 152032, 'end': 156192}, {'start': 173024, 'end': 180002}]}","{'English': [{'start': 0, 'end': 0}, {'start': 10891, 'end': 21462}], 'Shona': [{'start': 0, 'end': 10891}, {'start': 21462, 'end': 180002}]}",11.25
/your/path/to/generated/cs/samples/by/unicom/1645_English_Shona_(English).wav,its allpervading simba rinobata everyone from mambo to commoner,its allpervading simba rinobata everyone from mambo to commoner,"{'No Speech': [{'start': 0, 'end': 19488}, {'start': 83424, 'end': 108298}]}","{'English': [{'start': 0, 'end': 0}, {'start': 36222, 'end': 41031}, {'start': 44237, 'end': 51610}, {'start': 64111, 'end': 70201}], 'Shona': [{'start': 0, 'end': 36222}, {'start': 41031, 'end': 44237}, {'start': 51610, 'end': 64111}, {'start': 70201, 'end': 108298}]}",6.77
/your/path/to/generated/cs/samples/by/unicom/1651_English_Shona_(English).wav,an increasingly more popular option for those planning a nguva yekumbozorora is to travel and learn,an increasingly more popular option for those planning a nguva yekumbozorora is to travel and learn,"{'No Speech': [{'start': 0, 'end': 13344}, {'start': 66528, 'end': 74784}, {'start': 120288, 'end': 137277}]}","{'English': [{'start': 0, 'end': 0}, {'start': 58637, 'end': 89719}], 'Shona': [{'start': 0, 'end': 58637}, {'start': 89719, 'end': 137277}]}",8.58
/your/path/to/generated/cs/samples/by/unicom/1652_English_Shona_(English).wav,the major religion in moldova is orthodox christian,the major religion in moldova is orthodox christian,"{'No Speech': [{'start': 0, 'end': 13344}, {'start': 49120, 'end': 52256}, {'start': 77280, 'end': 91766}]}","{'English': [{'start': 0, 'end': 0}, {'start': 37194, 'end': 46493}], 'Shona': [{'start': 0, 'end': 37194}, {'start': 46493, 'end': 91766}]}",5.74
/your/path/to/generated/cs/samples/by/unicom/1659_English_Shona_(English).wav,nyanzvi dzesainzi say the kuputika kwakakonzerwa by the collision was massive,nyanzvi dzesainzi say the kuputika kwakakonzerwa by the collision was massive,"{'No Speech': [{'start': 0, 'end': 1056}, {'start': 76256, 'end': 92323}]}","{'English': [{'start': 0, 'end': 16673}, {'start': 23727, 'end': 33025}, {'start': 33666, 'end': 45850}], 'Shona': [{'start': 0, 'end': 0}, {'start': 16673, 'end': 23727}, {'start': 33025, 'end': 33666}, {'start': 45850, 'end': 92323}]}",5.77
/your/path/to/generated/cs/samples/by/unicom/1510_English_Zulu_(English).wav,the un also ifuna to finalize a fund to help countries affected by global warming to cope with the impacts,the un also ifuna to finalize a fund to help countries affected by global warming to cope with the impacts,"{'No Speech': [{'start': 0, 'end': 12320}, {'start': 119264, 'end': 127246}]}","{'English': [{'start': 0, 'end': 0}, {'start': 30448, 'end': 36858}], 'Zulu': [{'start': 0, 'end': 30448}, {'start': 36858, 'end': 127246}]}",7.95
/your/path/to/generated/cs/samples/by/unicom/1512_English_Zulu_(Zulu).wav,le ndawo entsha inezinsizakusebenza ezihlukile nabancintisani abahlukene ngakhoke population omusha need izici ezihlukile noma adaptations nezimo ukuze ube ngabancintisani abaqinile kunalokho ababekudinga ngaphambilini,le ndawo entsha inezinsizakusebenza ezihlukile nabancintisani abahlukene ngakhoke population omusha need izici ezihlukile noma adaptations nezimo ukuze ube ngabancintisani abaqinile kunalokho ababekudinga ngaphambilini,"{'No Speech': [{'start': 0, 'end': 31264}, {'start': 87520, 'end': 94752}, {'start': 124896, 'end': 131616}, {'start': 185312, 'end': 188960}, {'start': 285664, 'end': 318950}]}","{'English': [{'start': 0, 'end': 0}, {'start': 142541, 'end': 153432}, {'start': 159838, 'end': 163682}, {'start': 193472, 'end': 205644}], 'Zulu': [{'start': 0, 'end': 142541}, {'start': 153432, 'end': 159838}, {'start': 163682, 'end': 193472}, {'start': 205644, 'end': 318950}]}",19.93
/your/path/to/generated/cs/samples/by/unicom/1513_English_Zulu_(Zulu).wav,iargentina idume ngokuba nelinye lamaqembu kanye nabadlali bepolo abahamba phambili world,iargentina idume ngokuba nelinye lamaqembu kanye nabadlali bepolo abahamba phambili world,"{'No Speech': [{'start': 0, 'end': 9248}, {'start': 113120, 'end': 136905}]}","{'English': [{'start': 0, 'end': 0}, {'start': 104876, 'end': 111611}], 'Zulu': [{'start': 0, 'end': 104876}, {'start': 111611, 'end': 136905}]}",8.56
/your/path/to/generated/cs/samples/by/unicom/1515_English_Zulu_(Zulu).wav,cep yesihlanu years emine kamartelly,cep yesihlanu years emine kamartelly,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 54752, 'end': 65202}]}","{'English': [{'start': 0, 'end': 14455}, {'start': 35333, 'end': 35333}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 14455, 'end': 35333}, {'start': 35333, 'end': 65202}]}",4.08
/your/path/to/generated/cs/samples/by/unicom/1516_English_Zulu_(English).wav,please treat the site with all of the dignity isizotha and respect it deserves do not make jokes about the holocaust or amanazi,please treat the site with all of the dignity isizotha and respect it deserves do not make jokes about the holocaust or amanazi,"{'No Speech': [{'start': 0, 'end': 6688}, {'start': 48608, 'end': 51744}, {'start': 115680, 'end': 123716}]}","{'English': [{'start': 0, 'end': 0}, {'start': 37171, 'end': 46144}, {'start': 102542, 'end': 114399}], 'Zulu': [{'start': 0, 'end': 37171}, {'start': 46144, 'end': 102542}, {'start': 114399, 'end': 123716}]}",7.73
/your/path/to/generated/cs/samples/by/unicom/1517_English_Zulu_(Zulu).wav,ucwaningo lwezamarobothi luhlanganisa ukwenza imishini yenze ngokuzenzakalekayo imisebenzi require ukucabanga komuntu,ucwaningo lwezamarobothi luhlanganisa ukwenza imishini yenze ngokuzenzakalekayo imisebenzi require ukucabanga komuntu,"{'No Speech': [{'start': 0, 'end': 18976}, {'start': 39904, 'end': 44576}, {'start': 69088, 'end': 73760}, {'start': 124384, 'end': 130592}, {'start': 144864, 'end': 154656}, {'start': 227808, 'end': 234528}, {'start': 265696, 'end': 282727}]}","{'English': [{'start': 0, 'end': 0}, {'start': 216241, 'end': 224250}], 'Zulu': [{'start': 0, 'end': 216241}, {'start': 224250, 'end': 282727}]}",17.67
/your/path/to/generated/cs/samples/by/unicom/1518_English_Zulu_(Zulu).wav,lowo owayeyiphoyisa lasephilippines uthumbe izivakashi zasehong kong ngokuthumba ibhasi lazo manila inhlokodolobha yasephilippines,lowo owayeyiphoyisa lasephilippines uthumbe izivakashi zasehong kong ngokuthumba ibhasi lazo manila inhlokodolobha yasephilippines,"{'No Speech': [{'start': 0, 'end': 14368}, {'start': 96736, 'end': 106528}, {'start': 147424, 'end': 157728}, {'start': 201696, 'end': 215853}]}","{'English': [{'start': 0, 'end': 0}, {'start': 137801, 'end': 145492}], 'Zulu': [{'start': 0, 'end': 137801}, {'start': 145492, 'end': 215853}]}",13.49
/your/path/to/generated/cs/samples/by/unicom/1519_English_Zulu_(English).wav,in many cases enrolling on a sonyaka wokuphumula course abroad can actually improve your amathuba of moving into higher education back in your home country,in many cases enrolling on a sonyaka wokuphumula course abroad can actually improve your amathuba of moving into higher education back in your home country,"{'No Speech': [{'start': 0, 'end': 31776}, {'start': 175072, 'end': 177184}, {'start': 203744, 'end': 223284}]}","{'English': [{'start': 0, 'end': 0}, {'start': 64724, 'end': 90678}, {'start': 126565, 'end': 134255}], 'Zulu': [{'start': 0, 'end': 64724}, {'start': 90678, 'end': 126565}, {'start': 134255, 'end': 223284}]}",13.96
/your/path/to/generated/cs/samples/by/unicom/1521_English_Zulu_(Zulu).wav,isiphuphutheki esisemkhathini sithola ucingo bese reflects emuva ezansi cishe ngaleso sikhathi,isiphuphutheki esisemkhathini sithola ucingo bese reflects emuva ezansi cishe ngaleso sikhathi,"{'No Speech': [{'start': 0, 'end': 18464}, {'start': 77280, 'end': 78880}, {'start': 115680, 'end': 119840}, {'start': 146400, 'end': 164026}]}","{'English': [{'start': 0, 'end': 0}, {'start': 84642, 'end': 92336}], 'Zulu': [{'start': 0, 'end': 84642}, {'start': 92336, 'end': 164026}]}",10.25
