filename,start,end,flag,vad flag
B047.wav,13120000,13280000,"{'L1': [{'start': 13120000, 'end': 13280000}]}","{'No Speech': [{'start': 0, 'end': 18976}, {'start': 37344, 'end': 44064}, {'start': 58336, 'end': 74272}, {'start': 104928, 'end': 114720}, {'start': 122848, 'end': 125472}]}"
M030.wav,12160000,12320000,"{'L1': [{'start': 12160000, 'end': 12173664}, {'start': 12181648, 'end': 12219920}, {'start': 12240240, 'end': 12245648}, {'start': 12284096, 'end': 12293872}], 'L2': [{'start': 12174512, 'end': 12181648}, {'start': 12219920, 'end': 12227056}, {'start': 12231248, 'end': 12235296}, {'start': 12245648, 'end': 12284096}, {'start': 12286320, 'end': 12318960}], 'No Speech': [{'start': 12173664, 'end': 12174512}, {'start': 12227056, 'end': 12231248}, {'start': 12235296, 'end': 12240240}, {'start': 12318960, 'end': 12320000}]}","{'No Speech': [{'start': 0, 'end': 5152}, {'start': 15328, 'end': 27168}, {'start': 41440, 'end': 44064}, {'start': 68576, 'end': 71200}, {'start': 92640, 'end': 98336}]}"
M038.wav,11200000,11360000,"{'L1': [{'start': 11200000, 'end': 11313088}, {'start': 11330784, 'end': 11360000}], 'No Speech': [{'start': 11313088, 'end': 11330784}]}","{'No Speech': [{'start': 0, 'end': 2080}, {'start': 42976, 'end': 45088}, {'start': 79840, 'end': 85024}, {'start': 101856, 'end': 103456}, {'start': 118752, 'end': 130592}]}"
B044.wav,19360000,19520000,"{'L2': [{'start': 19360000, 'end': 19520000}], 'L1': [{'start': 19371888, 'end': 19377504}, {'start': 19382688, 'end': 19388096}, {'start': 19517664, 'end': 19520000}]}","{'No Speech': [{'start': 0, 'end': 11296}, {'start': 85472, 'end': 97312}]}"
M032.wav,13280000,13440000,"{'L2': [{'start': 13280000, 'end': 13439040}], 'No Speech': [{'start': 13439040, 'end': 13440000}]}","{'No Speech': [{'start': 0, 'end': 18464}, {'start': 35808, 'end': 40992}, {'start': 58336, 'end': 63520}]}"
M040.wav,28480000,28640000,"{'L1': [{'start': 28480000, 'end': 28495056}, {'start': 28500256, 'end': 28614192}, {'start': 28634736, 'end': 28640000}], 'L2': [{'start': 28495056, 'end': 28500256}, {'start': 28603472, 'end': 28611040}, {'start': 28614192, 'end': 28634736}]}","{'No Speech': [{'start': 0, 'end': 5664}, {'start': 17888, 'end': 24608}, {'start': 43488, 'end': 71200}, {'start': 120288, 'end': 136224}, {'start': 149472, 'end': 160000}]}"
B014.wav,7680000,7840000,"{'L2': [{'start': 7680000, 'end': 7684784}, {'start': 7694896, 'end': 7706320}, {'start': 7711648, 'end': 7776416}, {'start': 7782384, 'end': 7807296}, {'start': 7815728, 'end': 7840000}], 'L1': [{'start': 7684784, 'end': 7694912}, {'start': 7706320, 'end': 7711648}, {'start': 7776416, 'end': 7782384}, {'start': 7807296, 'end': 7815728}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 40928, 'end': 45088}, {'start': 64480, 'end': 68128}]}"
M032.wav,17600000,17760000,"{'L1': [{'start': 17600000, 'end': 17760000}], 'L2': [{'start': 17600000, 'end': 17617600}]}","{'No Speech': [{'start': 0, 'end': 35360}, {'start': 102880, 'end': 106528}, {'start': 135648, 'end': 139296}]}"
B038.wav,960000,1120000,"{'L2': [{'start': 960000, 'end': 994768}, {'start': 1013712, 'end': 1026976}, {'start': 1039744, 'end': 1065024}], 'L1': [{'start': 975456, 'end': 1038528}, {'start': 1065024, 'end': 1120000}], 'No Speech': [{'start': 1038528, 'end': 1039744}]}","{'No Speech': [{'start': 0, 'end': 3104}, {'start': 9184, 'end': 16928}, {'start': 79328, 'end': 81440}, {'start': 123872, 'end': 125984}, {'start': 149472, 'end': 151072}]}"
B042.wav,3040000,3200000,"{'L2': [{'start': 3040000, 'end': 3063296}, {'start': 3067920, 'end': 3117872}, {'start': 3124448, 'end': 3164880}, {'start': 3172016, 'end': 3179584}, {'start': 3188448, 'end': 3200000}], 'L1': [{'start': 3063296, 'end': 3067920}, {'start': 3179584, 'end': 3188448}], 'No Speech': [{'start': 3117872, 'end': 3124448}, {'start': 3164880, 'end': 3172016}]}","{'No Speech': [{'start': 0, 'end': 10272}, {'start': 39392, 'end': 40992}, {'start': 78304, 'end': 84000}, {'start': 123872, 'end': 131616}]}"
M028.wav,14720000,14880000,"{'L2': [{'start': 14720000, 'end': 14724288}, {'start': 14735232, 'end': 14840544}, {'start': 14845680, 'end': 14880000}], 'L1': [{'start': 14724304, 'end': 14735248}, {'start': 14840544, 'end': 14847120}, {'start': 14851984, 'end': 14857792}, {'start': 14878960, 'end': 14880000}], 'No Speech': [{'start': 14724288, 'end': 14724304}]}","{'No Speech': [{'start': 0, 'end': 17440}, {'start': 22496, 'end': 28704}]}"
M033.wav,15360000,15520000,"{'L2': [{'start': 15360960, 'end': 15408080}, {'start': 15421888, 'end': 15434800}, {'start': 15442992, 'end': 15444960}, {'start': 15450144, 'end': 15456416}, {'start': 15463328, 'end': 15467664}, {'start': 15471120, 'end': 15489296}, {'start': 15493616, 'end': 15520000}], 'L1': [{'start': 15434800, 'end': 15442992}, {'start': 15444960, 'end': 15450144}, {'start': 15456416, 'end': 15463328}, {'start': 15467664, 'end': 15471120}, {'start': 15489296, 'end': 15493616}, {'start': 15505904, 'end': 15508720}], 'No Speech': [{'start': 15360000, 'end': 15360960}, {'start': 15408080, 'end': 15421888}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 47072, 'end': 64544}]}"
B046.wav,480000,640000,"{'L2': [{'start': 480000, 'end': 492640}, {'start': 496736, 'end': 559024}, {'start': 562048, 'end': 620640}, {'start': 630800, 'end': 640000}], 'L1': [{'start': 480000, 'end': 484736}, {'start': 492640, 'end': 496736}, {'start': 528752, 'end': 534800}, {'start': 535232, 'end': 543872}, {'start': 551120, 'end': 562048}, {'start': 620640, 'end': 630800}]}","{'No Speech': [{'start': 0, 'end': 32}]}"
M043.wav,12960000,13120000,"{'L2': [{'start': 12960000, 'end': 12975392}, {'start': 12977280, 'end': 13007728}, {'start': 13015520, 'end': 13019872}, {'start': 13049248, 'end': 13069568}, {'start': 13078000, 'end': 13120000}], 'L1': [{'start': 13007728, 'end': 13015520}, {'start': 13028528, 'end': 13049248}, {'start': 13069568, 'end': 13078000}], 'No Speech': [{'start': 12975392, 'end': 12977280}, {'start': 13015520, 'end': 13015520}, {'start': 13019872, 'end': 13028528}]}","{'No Speech': [{'start': 0, 'end': 5664}, {'start': 64480, 'end': 68640}, {'start': 92640, 'end': 94752}]}"
B034.wav,3840000,4000000,"{'L2': [{'start': 3847584, 'end': 3864224}, {'start': 3886720, 'end': 3900784}, {'start': 3934800, 'end': 3960464}, {'start': 3976464, 'end': 4000000}], 'L1': [{'start': 3900784, 'end': 3908784}], 'No Speech': [{'start': 3840000, 'end': 3847584}, {'start': 3864224, 'end': 3886720}, {'start': 3908784, 'end': 3934800}, {'start': 3960464, 'end': 3976464}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 131552, 'end': 137760}]}"
B024.wav,19520000,19680000,"{'L2': [{'start': 19520000, 'end': 19544400}, {'start': 19582000, 'end': 19610320}, {'start': 19615424, 'end': 19680000}], 'L1': [{'start': 19544400, 'end': 19574016}, {'start': 19574464, 'end': 19615760}, {'start': 19618784, 'end': 19622448}], 'No Speech': [{'start': 19574016, 'end': 19574464}]}","{'No Speech': [{'start': 0, 'end': 22560}, {'start': 111072, 'end': 112672}, {'start': 138208, 'end': 142368}]}"
B047.wav,28000000,28160000,"{'L1': [{'start': 28014400, 'end': 28063040}, {'start': 28069536, 'end': 28074352}, {'start': 28089488, 'end': 28160000}], 'L2': [{'start': 28063040, 'end': 28066064}, {'start': 28074352, 'end': 28089488}], 'No Speech': [{'start': 28000000, 'end': 28014400}, {'start': 28066064, 'end': 28069536}, {'start': 28089488, 'end': 28089488}]}","{'No Speech': [{'start': 0, 'end': 16416}, {'start': 39392, 'end': 46112}, {'start': 67040, 'end': 68640}, {'start': 99296, 'end': 137760}]}"
M028.wav,20960000,21120000,"{'L2': [{'start': 20960000, 'end': 20972304}, {'start': 20979808, 'end': 21017216}, {'start': 21023232, 'end': 21120000}], 'L1': [{'start': 20972304, 'end': 20979824}, {'start': 21017216, 'end': 21023216}, {'start': 21038400, 'end': 21044784}, {'start': 21053728, 'end': 21060496}, {'start': 21072320, 'end': 21077616}, {'start': 21082480, 'end': 21099168}], 'No Speech': [{'start': 21023216, 'end': 21023232}]}","{'No Speech': [{'start': 0, 'end': 5664}, {'start': 40416, 'end': 43552}]}"
B010.wav,24000000,24160000,"{'L1': [{'start': 24000000, 'end': 24010544}, {'start': 24074512, 'end': 24080576}, {'start': 24102048, 'end': 24160000}], 'L2': [{'start': 24005104, 'end': 24074512}, {'start': 24080576, 'end': 24151296}], 'No Speech': [{'start': 24080576, 'end': 24080576}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 6624, 'end': 9760}, {'start': 40928, 'end': 54816}, {'start': 101344, 'end': 104992}]}"
B036.wav,16000000,16160000,"{'L1': [{'start': 16000000, 'end': 16003312}, {'start': 16040848, 'end': 16047120}, {'start': 16089104, 'end': 16100688}, {'start': 16132960, 'end': 16139696}, {'start': 16153760, 'end': 16160000}], 'L2': [{'start': 16003312, 'end': 16040848}, {'start': 16047120, 'end': 16089104}, {'start': 16100688, 'end': 16132960}, {'start': 16139696, 'end': 16153760}]}","{'No Speech': [{'start': 42976, 'end': 45600}]}"
M039.wav,9280000,9440000,"{'L2': [{'start': 9280000, 'end': 9285792}, {'start': 9291200, 'end': 9338224}, {'start': 9347680, 'end': 9356112}, {'start': 9377856, 'end': 9440000}], 'L1': [{'start': 9372784, 'end': 9377856}, {'start': 9408224, 'end': 9414064}], 'No Speech': [{'start': 9285792, 'end': 9291200}, {'start': 9338224, 'end': 9347680}, {'start': 9356112, 'end': 9372784}]}","{'No Speech': [{'start': 4576, 'end': 6688}, {'start': 57312, 'end': 69152}, {'start': 84448, 'end': 93728}]}"
B044.wav,1600000,1760000,"{'L1': [{'start': 1600000, 'end': 1760000}], 'L2': [{'start': 1612432, 'end': 1615248}, {'start': 1681152, 'end': 1683920}, {'start': 1742352, 'end': 1749920}]}","{'No Speech': [{'start': 85984, 'end': 91680}]}"
B025.wav,21440000,21600000,"{'L1': [{'start': 21440000, 'end': 21522944}, {'start': 21539600, 'end': 21558528}, {'start': 21563984, 'end': 21585824}, {'start': 21593392, 'end': 21600000}], 'No Speech': [{'start': 21522944, 'end': 21539600}, {'start': 21558528, 'end': 21563984}, {'start': 21585824, 'end': 21593392}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 16864, 'end': 32800}, {'start': 90592, 'end': 104992}, {'start': 120288, 'end': 123936}, {'start': 151520, 'end': 155168}]}"
M019.wav,4000000,4160000,"{'L2': [{'start': 4000000, 'end': 4023536}, {'start': 4031744, 'end': 4074448}, {'start': 4099024, 'end': 4120256}, {'start': 4125936, 'end': 4160000}], 'L1': [{'start': 4060608, 'end': 4065744}, {'start': 4074448, 'end': 4099024}, {'start': 4119808, 'end': 4125936}, {'start': 4138912, 'end': 4151008}, {'start': 4157488, 'end': 4160000}], 'No Speech': [{'start': 4023536, 'end': 4031744}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 28128, 'end': 30752}]}"
M022.wav,2080000,2240000,"{'L1': [{'start': 2080000, 'end': 2200240}], 'L2': [{'start': 2200240, 'end': 2240000}]}","{'No Speech': [{'start': 0, 'end': 5664}, {'start': 20960, 'end': 35360}, {'start': 67040, 'end': 71712}, {'start': 109024, 'end': 122400}]}"
M039.wav,2560000,2720000,"{'L2': [{'start': 2560000, 'end': 2612848}, {'start': 2618896, 'end': 2688624}, {'start': 2692080, 'end': 2698544}, {'start': 2706784, 'end': 2720000}], 'L1': [{'start': 2612848, 'end': 2618896}, {'start': 2635552, 'end': 2639440}, {'start': 2666784, 'end': 2681472}, {'start': 2688400, 'end': 2692080}, {'start': 2698464, 'end': 2720000}], 'No Speech': [{'start': 2618896, 'end': 2618896}]}","{'No Speech': [{'start': 0, 'end': 1568}, {'start': 85472, 'end': 92704}]}"
B044.wav,19200000,19360000,"{'L2': [{'start': 19200000, 'end': 19360000}], 'L1': [{'start': 19210800, 'end': 19223984}, {'start': 19283504, 'end': 19304688}, {'start': 19306800, 'end': 19312416}, {'start': 19319888, 'end': 19330480}, {'start': 19343344, 'end': 19349392}]}",{'No Speech': []}
M031.wav,28160000,28320000,"{'L2': [{'start': 28160000, 'end': 28206032}, {'start': 28222032, 'end': 28241184}, {'start': 28264976, 'end': 28290592}, {'start': 28299840, 'end': 28305632}, {'start': 28311040, 'end': 28320000}], 'L1': [{'start': 28206032, 'end': 28222032}, {'start': 28241184, 'end': 28264976}, {'start': 28305632, 'end': 28311040}], 'No Speech': [{'start': 28241184, 'end': 28241184}, {'start': 28290592, 'end': 28299840}]}","{'No Speech': [{'start': 42976, 'end': 48672}, {'start': 131552, 'end': 140320}]}"
B036.wav,50560000,50720000,"{'L1': [{'start': 50560000, 'end': 50560448}, {'start': 50564160, 'end': 50720000}], 'L2': [{'start': 50606896, 'end': 50611648}, {'start': 50632192, 'end': 50636304}], 'No Speech': [{'start': 50560448, 'end': 50564160}]}","{'No Speech': [{'start': 0, 'end': 10784}]}"
M031.wav,24160000,24320000,"{'L1': [{'start': 24160000, 'end': 24170960}, {'start': 24188528, 'end': 24198688}, {'start': 24209936, 'end': 24216208}, {'start': 24250144, 'end': 24257936}, {'start': 24267872, 'end': 24314784}], 'L2': [{'start': 24160000, 'end': 24188528}, {'start': 24198688, 'end': 24209936}, {'start': 24216208, 'end': 24250144}, {'start': 24257936, 'end': 24267872}, {'start': 24268496, 'end': 24275536}, {'start': 24314784, 'end': 24320000}]}","{'No Speech': [{'start': 0, 'end': 4640}, {'start': 17888, 'end': 28192}, {'start': 139232, 'end': 141344}]}"
M023.wav,17120000,17280000,"{'L3': [{'start': 17120000, 'end': 17125312}, {'start': 17131968, 'end': 17153200}, {'start': 17158752, 'end': 17208704}, {'start': 17225888, 'end': 17280000}], 'L1': [{'start': 17125312, 'end': 17131952}, {'start': 17179312, 'end': 17195296}, {'start': 17208688, 'end': 17221760}, {'start': 17236944, 'end': 17245120}], 'No Speech': [{'start': 17131952, 'end': 17131968}, {'start': 17153200, 'end': 17158752}, {'start': 17221760, 'end': 17225888}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 101344, 'end': 106528}]}"
M039.wav,17440000,17600000,"{'L1': [{'start': 17440000, 'end': 17600000}], 'L2': [{'start': 17541792, 'end': 17548608}]}","{'No Speech': [{'start': 19424, 'end': 23584}, {'start': 112096, 'end': 114208}, {'start': 149984, 'end': 152096}]}"
B025.wav,2080000,2240000,"{'L2': [{'start': 2080000, 'end': 2091328}, {'start': 2122240, 'end': 2127472}, {'start': 2175440, 'end': 2185168}, {'start': 2194672, 'end': 2240000}], 'L1': [{'start': 2091328, 'end': 2114672}, {'start': 2127472, 'end': 2146976}, {'start': 2153376, 'end': 2175440}, {'start': 2185168, 'end': 2194672}], 'No Speech': [{'start': 2114672, 'end': 2122240}, {'start': 2127472, 'end': 2127472}, {'start': 2146976, 'end': 2153376}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 38368, 'end': 42528}, {'start': 127456, 'end': 130080}, {'start': 140768, 'end': 146976}, {'start': 158176, 'end': 160000}]}"
M030.wav,12960000,13120000,"{'L2': [{'start': 12960000, 'end': 12983184}, {'start': 12985840, 'end': 13011264}, {'start': 13012592, 'end': 13040912}, {'start': 13054528, 'end': 13067936}, {'start': 13077664, 'end': 13118720}], 'L1': [{'start': 12960000, 'end': 12960912}, {'start': 12965024, 'end': 12971936}, {'start': 12973856, 'end': 12985840}, {'start': 13040912, 'end': 13054528}, {'start': 13067936, 'end': 13077664}, {'start': 13113344, 'end': 13120000}], 'No Speech': [{'start': 13011264, 'end': 13012592}, {'start': 13077664, 'end': 13077664}]}","{'No Speech': [{'start': 0, 'end': 3104}, {'start': 141792, 'end': 144416}]}"
M022.wav,4160000,4320000,"{'L2': [{'start': 4160000, 'end': 4171776}, {'start': 4174608, 'end': 4199168}, {'start': 4214368, 'end': 4251344}, {'start': 4262160, 'end': 4320000}], 'L1': [{'start': 4165856, 'end': 4174608}, {'start': 4251344, 'end': 4262160}], 'No Speech': [{'start': 4199168, 'end': 4214368}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 14304, 'end': 16416}, {'start': 37344, 'end': 54816}, {'start': 84448, 'end': 87584}, {'start': 145376, 'end': 160000}]}"
B021.wav,25120000,25280000,"{'L1': [{'start': 25120000, 'end': 25233952}], 'L2': [{'start': 25137952, 'end': 25163776}, {'start': 25211632, 'end': 25221584}, {'start': 25233952, 'end': 25280000}]}","{'No Speech': [{'start': 105952, 'end': 116256}]}"
M019.wav,12000000,12160000,"{'L2': [{'start': 12000000, 'end': 12024992}, {'start': 12031696, 'end': 12086816}, {'start': 12092192, 'end': 12155744}], 'L1': [{'start': 12024992, 'end': 12031696}, {'start': 12037264, 'end': 12039664}, {'start': 12061168, 'end': 12073488}, {'start': 12081680, 'end': 12106272}, {'start': 12143968, 'end': 12147808}, {'start': 12155744, 'end': 12160000}], 'No Speech': [{'start': 12155744, 'end': 12155744}]}","{'No Speech': [{'start': 0, 'end': 13344}]}"
M037.wav,26400000,26560000,"{'L2': [{'start': 26409648, 'end': 26413728}, {'start': 26417824, 'end': 26428624}, {'start': 26441504, 'end': 26468352}, {'start': 26483488, 'end': 26491488}, {'start': 26552032, 'end': 26556784}], 'L1': [{'start': 26413664, 'end': 26518048}, {'start': 26542192, 'end': 26560000}], 'No Speech': [{'start': 26400000, 'end': 26409648}, {'start': 26518048, 'end': 26542192}]}","{'No Speech': [{'start': 17376, 'end': 31776}, {'start': 67552, 'end': 72736}, {'start': 105952, 'end': 113184}, {'start': 154080, 'end': 160000}]}"
B024.wav,20960000,21120000,"{'L1': [{'start': 20960000, 'end': 21120000}]}","{'No Speech': [{'start': 4576, 'end': 11808}, {'start': 59872, 'end': 63008}]}"
B042.wav,9120000,9280000,"{'L1': [{'start': 9120000, 'end': 9134912}, {'start': 9163456, 'end': 9196752}, {'start': 9235232, 'end': 9243456}], 'L2': [{'start': 9134912, 'end': 9142256}, {'start': 9153840, 'end': 9256240}, {'start': 9272880, 'end': 9280000}], 'No Speech': [{'start': 9142256, 'end': 9153840}, {'start': 9256240, 'end': 9272880}]}","{'No Speech': [{'start': 23008, 'end': 32800}, {'start': 79840, 'end': 82976}, {'start': 140768, 'end': 154144}]}"
B024.wav,24000000,24160000,"{'L2': [{'start': 24001552, 'end': 24135024}, {'start': 24145072, 'end': 24151776}, {'start': 24155232, 'end': 24160000}], 'L1': [{'start': 24046480, 'end': 24054256}, {'start': 24097936, 'end': 24122144}, {'start': 24135024, 'end': 24145072}, {'start': 24151776, 'end': 24155232}], 'No Speech': [{'start': 24000000, 'end': 24001552}]}","{'No Speech': [{'start': 6624, 'end': 13856}, {'start': 62944, 'end': 66080}, {'start': 120800, 'end': 122912}]}"
B044.wav,35520000,35680000,"{'L2': [{'start': 35520000, 'end': 35553024}, {'start': 35564256, 'end': 35680000}], 'L1': [{'start': 35553024, 'end': 35564256}]}","{'No Speech': [{'start': 4576, 'end': 6688}, {'start': 102368, 'end': 104992}, {'start': 129504, 'end': 136736}]}"
B044.wav,26400000,26560000,"{'L1': [{'start': 26406160, 'end': 26482384}, {'start': 26489008, 'end': 26560000}], 'L2': [{'start': 26465296, 'end': 26473296}], 'No Speech': [{'start': 26400000, 'end': 26406160}, {'start': 26482384, 'end': 26489008}]}","{'No Speech': [{'start': 0, 'end': 6176}, {'start': 33248, 'end': 38432}, {'start': 83936, 'end': 88096}]}"
M016.wav,17760000,17920000,"{'L1': [{'start': 17760000, 'end': 17891040}, {'start': 17906048, 'end': 17920000}], 'No Speech': [{'start': 17891040, 'end': 17906048}]}","{'No Speech': [{'start': 82400, 'end': 91168}, {'start': 131552, 'end': 146464}]}"
